tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
MASTER,8Orvf8j39iEz4O8laAHAqDpv2fv0Q8U-Wmm1L1zWUzUaxMs,게 걸,55,142,130,False,False,False,True
MASTER,sSNIr8VqLuBbkoEvVBigr8Z1H66t62iDW8xTKGmyeB_KWrt8SvauBW55cQ,huai dan hu zhu,141,67,33,False,False,False,False
MASTER,-4TcP2seiK10qvv5IsbvmskHPOiYqCeZ4Xi3At5tCweoEgk,Odelia flower,10,188,182,False,False,True,False
MASTER,vA3ZxauSEV6Jv8Dhk-w98wt5uLiEpYagu6Mrx917cfcuUzA,ggttlplp046,15,79,45,False,False,True,False
MASTER,RouLPF7u3zgS1cJlpilwCo8dt3XY_xb-HxE_Gie1qDOAweQ,민이나르,21,391,377,False,False,True,False
MASTER,oFzRVPZ4TNGwHMOhTC5qxmZQYZwMWPCgKyOEAVS0zY1ClzgYRA36BmS90Q,06 탑차이,1,403,367,False,False,True,False
MASTER,M9_T2oHsNKeCDcp2L9xHo4aTOI1UXcGLKGBV4r-TZlD3kA,Kid Nightmare,23,33,14,False,False,True,False
MASTER,dPuS0TMr0FEsIk14qWa2dc79XcXVUBHl61fCdd3iBE4Kqg,어둠의아들김길규,0,39,30,False,False,True,False
MASTER,IOcMmzKBI9vh3veVRMM4X3PyioAjNyLnCN6ZpXBnV2PJXas,숟가락할래애애애,53,116,81,False,False,True,False
MASTER,hT-qOVVtcHeT0U_w50FMznNR832uApGC0tz9rZaUD7LZsgs,형수 둘 형수형수,97,87,74,False,False,True,False
MASTER,aoR5gvbxPM42daUH9f73DMneUS54q9yMK1J65uAfDQmaBjI_hCrcgX9-pw,gaoyuanpeng2021,39,165,130,False,False,True,False
MASTER,BxzYn3zWOXBH7Cw37DPAv--GEhUlwjkpUEfqKZRf-LiFM2E,chovy chao,1,96,78,False,False,False,True
MASTER,5BMLtsDffQektjq69HikTrmjct9aFDA8bde4cIDTlv9nVc8,복창하라 양승민,142,42,25,False,False,False,False
MASTER,ghQ2AznQ4WLTsAOEcIBQF4wUMafGldu68RL69FZuUzrytQgwWbGp8u0dRw,qsceszwsx,146,153,129,False,False,False,False
MASTER,Bc2nZH774MW2CDZM1S9BUZkM05K4y7olPdpK7p9f8H3pYw,죽어버린원챔유저,66,80,54,False,False,True,True
MASTER,76ou_wpPGusBChg9De3zFOd1Jb599BGFo4wApFqRG4vd7z8,Serious game,1,276,271,False,False,True,True
MASTER,BiF1Fh-LYgSRUDnM2rg528O2YE9zov4dHJhszHLnxxJt0nGJEaYqzhXXbg,T1 KERlA,157,55,43,False,False,True,False
MASTER,zYdH-zeTXjbESKOKyHP6nAHkTxIr_aIcU3cXiHcmM4Lbucw,따 균,33,91,72,False,False,False,False
MASTER,W7L2FWajQA9WNDOfd7LrFNvw6G_SBLFUVgptl2YjQksmAM0,내가잘했네,86,79,57,False,False,True,False
MASTER,VtU5D3-Nxc3ylVMif_fj7Pum24higoY1EKjoc-I5LGkh4Wg,Cry of Despair,0,37,19,False,False,False,False
MASTER,_tpQtBwn4CxCouhwv3IYY9LvJ_9qUnexY_QAB94OIp2mzCU,plume777777,0,171,161,False,False,True,False
MASTER,bsn3Hi6LjwYxeF_qNbGiE4u0sUxYieeBWoNepjZCY7zaYZ6B1IOSEXNQ_A,성윤경석승우,1,65,46,False,False,True,True
MASTER,WrQRtt0eNUEX4wvv9M6iay8Fz_nWZ5A42nlujcok4E3Cx4g,Puff7,0,91,87,False,False,False,False
MASTER,oXWCkSuYCtzMInAY6s_KPnD73JePPUEu7bU6e33v4_0KoWk,널잊을수없어,19,91,79,False,False,False,False
MASTER,VhnTl8RRtXdIz1DOUsCmi8vc91pIcJA6CWFUJhmg0kY5UxYDCIu3wce_Ew,지은 팬,23,82,59,False,False,True,False
MASTER,dU-9yyLgMNGSuaVlt6gQcDjOpwLLu_j51qbfaEgly6T0-mE,gkatjrgs2,78,77,50,False,False,False,True
MASTER,j9KXBPcKSd4wcY3lBf_RcAXOFH80w3AxfhOof55G_E5zuw,자르반박사,1,243,198,False,False,True,True
MASTER,JBM-7q9rA_V2Qpc8huSd1BTtzsAy84v9uo78t2MQFs-oM1g,Wuming JG,0,152,141,False,False,True,False
MASTER,WX9Gpn1nMQvouO3znGV50EJxQyRnARIfrMzcwu1ejoY08Q,서폿빼면브론즈,71,166,155,False,False,False,False
MASTER,GpA7Jbc1N2wF3UQk6zB4_bWrkaY5UbOgp5dqAgW0adbK9SI,take victory,109,176,85,False,False,False,True
MASTER,tlSyZGL9unYYHJN6dBsZd6f86MrW_fZlRjN0sBuYrDm8c_wwCtqurud2tg,li li xiang,1,78,46,False,False,True,False
MASTER,NWSHpCfrAGLOmenkYo6klERSlBBbuSNM0QEPpmWW7NmHPV8,재간둥이 3일압수,64,71,55,False,False,True,False
MASTER,1CvUUOC9K3R5_C3oS5-HjAvGp9l6Se-IOnzgk_3-h0N4WMM,오직나만믿는다,1,181,132,False,False,True,True
MASTER,79yvrvu2VXDVG4n7P6NMJDB6mQN27PWTgEWca3PGbLG8Jeg,WICK99,0,104,92,False,False,False,False
MASTER,OGdUQ7SiAtIQ9lhgi3hLLYRe4HGtYTbH1DYKrt-Flj801A,킥보드,130,243,217,False,False,False,True
MASTER,SmosIM2TTcCUc4pXzTBYzADiGhfG6Uf_k_M0iRnGubAWsw,킬러톱,74,341,333,False,False,True,False
MASTER,VxkAaN2fIQAzgW4thdEjsA_UsRa8hqO4dLEhGmRT9hV-cw,공기팡화자,81,156,139,False,False,False,True
MASTER,FB302tpmX0bfm6GLGkPFvDbAFrb4qUQ6rQhdEuCOPWC5UN8,DeceitX,61,224,214,False,False,False,False
MASTER,WU4E61cWTCYa4Rm_NYgHnO_tfUIx57ymAE6TjQTaC8Nd_tQ,지 댕 Ol,0,378,362,False,False,True,False
MASTER,Ef97SMXSHLaT7zlU8G7kRBJUDfXTMgqajXDjXibqOTSa6A,DRX Bory,59,177,162,True,False,False,False
MASTER,kIg4lZLgusv_pDrC5VdazJjUbiHddksCKknilRW835umlQLHA7a8kfOJ-w,faII in Iove,1,110,88,False,False,True,False
MASTER,tiqY4DU6WLIECdCWF2iCFgF_HrByOdFPJ1ZT_qiUSQHIWA0,맛 쥡,71,64,24,False,False,False,False
MASTER,hXMxlM9W93u-6j2fNW8xSBVz9Y1CPD7StStdxXblYqPaGz4,Iiu de hua,36,246,199,False,False,True,False
MASTER,h6WL28P8CYnetzFdjKobsH7McnRD0LC7wsXBTkm1wuuhjlwOv_gQI28WWw,like bao,96,123,92,False,False,True,False
MASTER,fh_bMtWAb9C9OiqIM9Qh0510lSZ8TXN_MkoB99K1J-sL4yY,용호야,0,24,14,False,False,False,False
MASTER,anMeDqigUus850W4EWngQ1gQBfZMusDAsVRgiwB-A91LwEI,춘 수,86,182,168,False,False,True,False
MASTER,c7E19J0erGf5pMQfDkkXH9xzf6IgZ6yNg76xwoX0301J10k,피의 군주 정수민,75,254,236,False,False,True,True
MASTER,9OfUKzhvY_YgKUZX4QhzU-IEbDnenBE5BfsCDVdniI31lQ,VAOP,9,222,188,False,False,True,False
MASTER,5H2n9KTKrdhgzToihLWvD5Bqwu21h8157wOqRAJjbJ3T0co,블리뜨크랭크,1,98,81,False,False,True,False
MASTER,R-4OLmOv9lGSQ3Go-Ou1CQrjqGvczfI6sEPsGoZwbGcXdok,kid fresino,1,185,167,False,False,True,False
MASTER,DzK2Jp5PC79MqjiYxUQRdchFDR9O76a5iJ_JDu-YDOEobo6orIBjR5d9rA,Sol Del,3,206,154,False,False,True,False
MASTER,rm6RAsZDS6ZGJNw9U1jRgV6-BkpOBs_qbXFtCbqdNXlO0S4,도구는버스가좋다,43,427,402,False,False,True,True
MASTER,fYWZwBu8yHuOAvK4z2ar_9dnFIcMsK6Wv8pr67EVN5QbXee1,999701801164,16,83,83,False,False,True,False
MASTER,-YMx_BAkkP-rm0YM3tX56paW164ca39xSdM3n_lNMN4Gkw,김말모,57,364,301,False,False,False,False
MASTER,fuy5SF2RwktZTiFH5Dv0ryTT67ZXaO83j31M3xRok7-5Ow,뜨 뿌,0,104,101,False,False,True,False
MASTER,dxgTaqUdqD9KNdPoJWzzkrbi2UvbZqsB4MyePLkzumTnjg8,프레이신부서연이,86,181,167,False,False,False,False
MASTER,3IGRqokYieYQ4JiAM7zpuIlRuAbBA5QxUiHG5y7eYKBa4i4,Profondeur,69,172,153,False,False,False,False
MASTER,k-WPOn8lHH_A4dmgLCeg0rYk9YK-wrGlHXGY-zGpgzi3hEYgHWx2mlI7qg,여름 바람1,86,370,346,False,False,True,False
MASTER,K87pyY3SDmojYe_HABRZxUwoGA-esgg9q19-yW57hkpNi0c,TES Knignt,128,162,144,False,False,False,False
MASTER,yc1_Hmkd7qU93U3CMLfqVtXcD1g7YfkG-vOkOnGqOWc5aqgKsqgHKZk_Jg,yxctlks,84,136,107,False,False,True,False
MASTER,mEWZd5-jzDcaq2v_jTXASIOrVym3NeNMr28Mthei6HgIg7Q,JUGSUP,1,82,70,False,False,True,False
MASTER,77nB7FgV0Htb-II5eGWOB0TokHy6-3BZAS9FFmZTUil1LjnE,백오쿤,16,350,314,False,False,True,False
MASTER,L16hKlZN2FinvcoQOgOG62He1fsscZ2mwp_kffzDiOyzK_I,Dalun,9,361,342,False,False,True,False
MASTER,T6_hZLbSBKSgFsu3Et-XxgNy78TRDq4gG6JWhHTl6-DB1cu8VinKafrUmw,xmhdhyx,52,133,113,False,False,True,True
MASTER,OCGwkbCA5UpQGZ9cZiS5_TxakpGyyop2jFKY8SUxVlKTGNU,빌었어1,382,70,47,False,False,True,True
MASTER,N-cf9ZlkKljGH8Aw-2pDr2P_V5ApJO7qvt4Hqy3tGQzZrDc,imD1dog,18,380,369,True,False,False,False
MASTER,y5rbOSBU__3-LoR4gvuW57ix45sZ7F4MDSTrPltBM8OmxT4,Syym,141,91,77,False,False,False,False
MASTER,BpiUxZvJMG5QShqr4wIj6xFb12gKxgjWjwpnK7-kAwOGPlU,Butcher RAY,12,115,108,False,False,False,False
MASTER,CZMn1OjAwUHExUAb8Lr7YyiBJyWraRvNlipteyG43qMpCg,김태삼,1,120,76,False,False,True,False
MASTER,c3TqIl9ZAcJ7RsPzHXmTj3cFxTCMuuLD36qsfH0p3r33FRA,와이어 슈,30,152,151,False,False,True,False
MASTER,g5ALYO_a-lWZZsJ9nxbmEggKJJpIWYACJ-XYL6X4YE7kvxkjDKT-2FE8Cg,sha ren fan ,157,423,381,False,False,True,True
MASTER,U-3DniAbuFeJ2cKfppkhov3wi4xEjmjXwt2LxtAD53pp9Kg,CrazzyCat11,205,228,214,False,False,True,False
MASTER,eEsBP9MeXEG12dWB7fk7Kfg7oNNO_rtD_2rXTBuUCawcwiY,승주몬 ,30,375,375,False,False,False,False
MASTER,r8f-2BzbfHJ8U2fiWoa-9sqN5FCcbR9bsNoFINCQDo6y6pM,BRO Roast,101,405,392,False,False,True,False
MASTER,a3-sPeXEoh8tkfGtlVRF1pACcGqtN51va4M1urQl6RksQxk,응애 나 아기현호,1,65,59,False,False,False,False
MASTER,Dv8Cx4MuvoKyyBk9Sx_k4Af-auHxpMeYo8lxO1C9AlFRxg,그린패키지,7,149,141,False,False,True,False
MASTER,bnt0JX9tfGgASnwVVjjv6Z9u-m9ZeJsURn0zg_3Pi892cW4,NS FIESTA,66,47,34,False,False,True,False
MASTER,YNEO-Bc0iNIkY7virX4ZVfc58X_GtfRoeR-kSxcRt6DRaQ0iy_JNGu1KpA,노정의 팬,16,72,49,False,False,True,False
MASTER,GeH73G5OFrm8-nYPNMbpM8bfASxWyuyidNIujaFzv4rr_qI,buu gou yuan,1,398,365,False,False,True,True
MASTER,CC6SQNAnHBqSwZF_jl7eC-QvIqPO1hXJN3UVrGXvs1LsCg,Pedeo,0,215,205,False,False,True,False
MASTER,SbomdZDWiCLDQP0WJPlVprU51snfGG0mrHSL-v1ge_SDGTQ,nantaoyuese1,186,288,271,False,False,True,False
MASTER,CHbq1FZ5kxXXkLfBAj3kZ7he4843vOudDvEa2_f8Q8w2dM0,오경구,0,80,72,False,False,False,False
MASTER,luHF3G38sC0F5l0v2c6P4e-KlH4Uf8jLiu-udV2HCL_o_wA,꽃이 지고 피는날,64,84,61,False,False,False,False
MASTER,qqDuIzslZtHzmcvLHKf23vTD57ytY3_-o-6Hfso4VtBGPhY,OnIyI,27,152,145,False,False,True,False
MASTER,7AJp5uii7YN1_-byQXSwqrW6YvY4GwuCbLJJO5TuEPdlJQ,김장훈vsBTS,0,247,234,False,False,True,False
MASTER,90DOw9yy7VK3_7YUEEa_sL62FdpTRjQ9bXTHCPlBQ_cZQfI,저튜브보고재수,71,584,561,False,False,True,False
MASTER,6lVzzFrzE2aWCRB3VTbeZhdP8zqDLNv8LLlBmAwrEwrMh8Q,내 빛을 받아요,1,186,159,False,False,True,False
MASTER,q-Syuam1wulsY07l--eYd65wacG6XM5sFd3hKUwt-4aJ-NU,드레이븐원챔6,148,143,114,False,False,True,False
MASTER,EWrXWlVUNlgKaW755jLMiD091g71PSZ0w3DWMFAkDbB9j_Q,Otcobito,79,228,206,False,False,False,False
MASTER,HZaHxRF9PmH8yexXPGGE_woeXm5xyqegsXKWsqIJUDQWA9q6LNa2NVUh2g,laidianzuoyong,9,150,109,False,False,True,False
MASTER,ZB0h2i39rowXwx2570fvh_ZGB9MxTwFbdJ__pmUQNoltzZo,1Tier Reve,114,88,73,False,False,True,True
MASTER,ozwFEhj26B6tVNoW5XxNNuPO6tT1_xCW5xwxt7D2aBXHtwM,바드 계정,75,223,186,False,False,True,False
MASTER,sgTW17CW5q-nVDFeA1snduzCZ0XoTJz0jFnLke_61bLvHwprjZ8QhLGVFg,yldcwsldbl,79,161,142,False,False,False,False
MASTER,uvxfFg1Zp-F8B_V3EUMkMF-ees4nw4UUOmbGo_F8Vzlvn3Y,라꼬기,27,114,87,False,False,True,False
MASTER,6836uuTNAXLQgoo_NRw6Jp1VHEi7C6FfDtU8eZXsNQgqNQI,율천고 최현우,1,47,40,False,False,True,False
MASTER,WX4QJXZau_fkydrKpTOAm4ykI6SDJxh9jqNeHbx4C295h8w_OB-ByJeBZA,This game canwin,166,96,56,False,False,False,False
MASTER,zEGj92kZ6t7KYoyidGua--iZ0xHP_wfFEtfYTpmC_MsHUwI,복수를 위하여,161,256,239,False,False,True,False
MASTER,T9J3NbMLDOXdPeeXimQGT4g1jrZ7-IZkTyJ4Uf4UCcnsd6WJ,supsupuspsupsup,27,556,533,False,False,False,False
MASTER,kCIsm7cjpyxA0G-QVeZy-U2nhS0buOvey33Mqp-5HJ8Zow,La Vie en Bleu,1,94,79,False,False,False,False
MASTER,TwR6ycSqzhVJMVWmJjPtVIQBWCRAG9fTMUvlmWkdS03E8Q,리리컬 매지컬,73,163,153,False,False,False,False
MASTER,4tkvGgqkLboux94tkPE0TcIc53iN_xyMdIC2AQHH2VFsz7CBbYe7NF6Wgg,midnoluluplz,49,67,48,False,False,True,False
MASTER,dodQbEF2lAa7OOoKNzMxloJJ4DvsrFQEOtj6AD_i_dc0Zw,전투변기 이도현,1,309,204,False,False,True,True
MASTER,6AyUla5rSJmvedYOX4qX9n5N9ZT_xc60mgbpxBBtpE-87vZA,삿포로가고싶어요,1,58,28,False,False,True,False
MASTER,yj1wiiWHMoX7vCa576Aj0qVw1MpTBxOvvPZAupMajUY3WmM,배카콜라,157,193,176,True,False,False,False
MASTER,e_o3iFcv6SV4mv6K0900vE3DvP-PPEEFVdA7rnlq3bBX9VQ,qoalzm,86,122,108,False,False,False,False
MASTER,EIY_UL5Pt6Dlg3fGIZ3zdpcU7Tl4Qe5VvXLIINPBj8kF08I,yangwang,79,188,175,False,False,False,False
MASTER,8tUpn1B-Fhpic9jsRu9scOTeLcCVfYgL3I2v47iLRqDdLrI,Choral Symphonie,0,601,536,False,False,True,False
MASTER,L1ScjC6GxKGeDP6-o--7ILxrXEfa7ol2HezvgRAhOmqlv8E,에스유피,139,235,224,False,False,False,False
MASTER,QRl1l8io5KtDHIxoAEzb9ykvlsAqQ9H-b1fs8tAfUJm2-8U,록 쏠,103,113,99,False,False,False,False
MASTER,tv5CUPWwOBcqKwrM_yrGULyfP55PfqQidt6ncllzTcacGwY,고속연사포바드,11,180,169,False,False,True,False
MASTER,ZkgjawrN6IMNRcLfYGTJcxAKw33x7mxTZPBRlV6BiCoBpAw,winter fans,0,60,21,False,False,False,False
MASTER,dOBXFYJ1sfxDCektgik7XWoHClreytLBTasR0bJk47QZn38,전적검색좀하지마,0,103,93,False,False,False,False
MASTER,fsqLJSxqazpj54GYLD8WKea_0Ox3EGBEiC6zNDDvC1hz7Jbd,문효준,79,97,67,False,False,False,False
MASTER,qvKPRGJJlQ6Qun8rausaMVWqaBTCuxXwKU2J-RAycFq78g,엔 햐,137,35,23,False,False,False,False
MASTER,xNg9CYasYMpBA6QLQrPGwTaM1tUZcU8ibUKGnjSTw0L-cNg,금성Ol,19,244,220,False,False,False,False
MASTER,E7okmG_1leqFsPuJPc6l1wsaGlsBcoM-v3fLMaqzzI5MEGFm5leA00YJZA,zybzyb,118,83,41,False,False,False,False
MASTER,-TldBobw8c3aBDF3xUTt96IHaxldqrxg3bcXweAWpby_O-k,유이쨩,21,66,46,False,False,False,False
MASTER,0o2H693Vlwnsi-7cFlfWAp7lrxSPVLIemellXk9sW8RW1yI,베일에 싸인 사람,34,217,210,False,False,False,False
MASTER,6p6Yee8HirYTYGEJfHMjBX13t_fLUY583cYF-UfBfReZmbE,리 셉,134,186,165,False,False,False,True
MASTER,aSwBkguuN8ZysEmgl-eqXH0RwcT1SZ-g5ByymHMDnRcIcNE,수영장파티김정근,47,143,121,False,False,True,False
MASTER,WSTV35Rih11_MPY4_-h0E897E7YVe4-nmot35Kox2wK_Y_o,꼬맹준,1,89,75,False,False,True,True
MASTER,Rbe677tkVZbGAsU1FtrQ03-Xj-_LFK5xOtYI6y0s7dI3TvXl,너무 답답하다1,9,140,114,False,False,True,False
MASTER,NMUxxftKd_RGg0Gb-tL5sSIiI2WFMgIQuUk_AGqZbTQdYQg,MAD ZZ,1,107,95,False,False,True,True
MASTER,bsKDICe2YBEYCulU7NKIanaRJiIWN7U_4vjCFR12RpBJrQ,YDG Sangyoon,140,281,276,True,False,False,False
MASTER,BcIc8P19_eK8wrds-XqeWtLsnZv-fqrkNaZpjhsCw76YbXU,NS Yusin,139,80,75,False,False,False,False
MASTER,2Q0mCTK6PsdXXxNeEXa-9d2wxb7pDQ8qcbSlFGhNJlnNinc14GaQ0JIcnQ,gnice,0,128,93,False,False,True,False
MASTER,zST9hzlLWEBVCxPLBhl1Ka2KuPMGjs8cK2pW4lHRkM1fLWI,Gen G Lospa,176,329,311,False,False,False,False
MASTER,C0TQf0G2Q4lKhl41zNUQHGyhnFktQmAa4hE2oKT3AwRwrGP1lf9Fqcf2nw,wangwangwang1,192,216,202,False,False,True,False
MASTER,tjpUN11nivOQqFLdepPnv5IXR_-gcdhlFP8Lamx8nWetBLc,괴물탑,76,84,73,False,False,False,True
MASTER,HhW7aoOlzVmRRmGuZCDKKjYG6eXP6xHAv5sXE1rutajOKLI,수고추성훈,84,214,159,False,False,False,False
MASTER,YqWmbdqP1m-SWSy409Royc4B_awhMsmWvs2SACpAgkompuA,폭력욕설 멈춰,15,141,127,False,False,True,False
MASTER,tzeRXD_-B5gEFvQdZeNabDb8FIws4yeX2aS_H6jZ6Mm1dB0,진 나 조 아,13,55,52,False,False,False,False
MASTER,VIbHcVynNo5LSQFHsVAkooibILng1YPucWKnfwq6uEWQXQ0,kfo,74,428,419,False,False,True,False
MASTER,WF3C741uRNU8JfMAlyOa1_Ajk7wq0JGTraXNnTV2kPyy2G8,IlIllIlIllIlIll,160,175,162,False,False,True,False
MASTER,tZZQ4GiGrDMSfeabe0o083-AnWKmrowdpIiM_3JZhghkSGk,하고싶은챔함,147,101,50,False,False,False,True
MASTER,ILZ95R7eANpCFpneSFYJtArUEY3K1YEHxRfn2xECc197nEbI,공유정,1,143,84,False,False,False,False
MASTER,Z3yFhOJdDUg9f6aF-6-jtipl0HHUJ5m2SW1bXNCeDY-bKDs,cherish0120,29,123,120,False,False,False,False
MASTER,PzUOQZmcERG5Tjr3YdmmuVoIyRxmWHU-zbk5HpdD99wPyn9M84iqhhVBVg,검누렁이,267,53,26,False,False,True,True
MASTER,aHfsQyvSL5EecUzfiscE_GNBh4aU7xDHZSSREoITiMfuWbE,소응춘,75,99,74,False,False,False,False
MASTER,soef9svqtcgsNyxUPqCOu4SeHfsXC4ZzZUrGstDSkMy5wv4,밍 굼,167,255,267,False,False,False,False
MASTER,jgJyK3JfuSVvH29DvpSbIXsx0TLmgGuXOVdv_JwJaoiAQQ,말한다고달라지냐,4,147,132,False,False,True,False
MASTER,gd4zRuO_KAzwvXWb99zE5dFHiimdifMA01GmKx3q6QWzOyE,스 찬,93,109,87,True,False,False,False
MASTER,KokVyjMtGyra_YF8PaXFyKg0R4elwGAdTZuGfAN-soN8uA,밤에자는낮잠,1,41,30,False,False,True,False
MASTER,091yxz4iozDKSf-Nk5q81tYqxQqzm2J0f4XDzpVP3Kk4Ruo,그릴후랑크,112,278,245,False,False,False,False
MASTER,AsEOp6v0lD2PPn85uOEMYu0ORIul4j9lBHFdG_zwcUrPst8,바텀안보면던짐,19,321,310,False,False,True,True
MASTER,iZqiGKfVa-yVJtp_baZGm5GHgMFZpXRx2BzKeZMbkez9Aw0,킹 초,95,249,228,False,False,False,True
MASTER,INTTG65BJZY0djeURkFb3oSshGM6lPiw0YZrVD-XpRYtYUNdndOkX9GRUg,TimeT1m3Time,177,282,234,False,False,True,True
MASTER,8dXsOgZVoXkIr8SRcmYhmLE11HXp1FsRwOO61DsC4br8oV0,제버지,47,83,72,False,False,True,True
MASTER,0YYRwmRCiB69myw-Zb2xYXEdo7xzPqKJARF75FV5PPTNlRw,CREE,1,84,66,False,False,True,False
MASTER,60u3-o8-bXrMs0iUPLkBBs4QVbNsqbAMuUoelxWjrmH2Pg,찬세이,131,224,211,False,False,True,False
MASTER,q7zBuWMHsWVV5KrrFyzaSKmR2Ib1l0XPvdBJ1HQ1LMUOO23J,Ginon,85,247,227,False,False,True,False
MASTER,Pl7oIPCFbCxiuo8siNx6kDHPj-OQIGTW4mnubM8zDy1Mb9o,Liiv joker,73,220,203,False,False,True,False
MASTER,oSseU78fCJrcijOCSlR8SubGmdVa789frHUuuJOLoqlK-Q,AF FLy,65,205,189,False,False,False,False
MASTER,TuyGMSxfI4N9Nab68pH2HHj5YaEllPRAoeXpGaNJ2HgEEoaM7jahuGAGBw,hung2y,49,396,358,False,False,False,True
MASTER,zHHNweAib-7ljneS4gzOE09s9gTxcFgN0CHmwi2XDGDqLkE,INHLIINHLIINHLI,15,100,82,False,False,False,False
MASTER,c4jmFUfBtXRO9HPXLb1gCcyuK5tOpPUIP-JQsfcVDRoBMtM,장광석화,3,80,73,False,False,True,False
MASTER,U9DGdwmkdMPJEzsaESJ1s32W3XXLG0UvtQUXtYWbkjBoR-M,그림자 암살맨,1,43,32,False,False,True,True
MASTER,5IurmVtxhT4dBRV-Bptu1DYL6EzT8Yg4bk9DJgG6W9qfeh8,7bao,212,268,227,False,False,True,False
MASTER,6znmuYTRIpHxa67FiLhH6MD-RJYKy3kwWwkIY3UGwDxiyYqYbmSyHN6ZcA,huoji,18,110,67,False,False,True,False
MASTER,WrBVHKGZAspNRfNZfjV_yoigaad9LHbnSgCUQwfmqK60mzI,내 애완곰 북극곰,106,157,141,True,False,False,False
MASTER,SofBBdn4Ew5z5EkFIGIc0rCNIFZ3r4wbU9ldwVCNq4nyivc,shuangpinfan,1,113,91,False,False,True,True
MASTER,O8neNPsasu6J4ERQhnQHHi1IEcdTNrkbsxt_8fBOyosM6s0v,Xia ci ding,0,59,29,False,False,True,False
MASTER,DOYAAI9YOtSXlDxxhIiAQQH_J-Rel3INo1l07MhwyfnY8w,13up24down,16,234,196,False,False,True,True
MASTER,RDa_QeJSqZ9ZLrcTH_Bj0-IMn8OxjoWkfG3dYqx79Q8dYpo,내꿈은예슬서방님,0,112,106,False,False,True,False
MASTER,vgSLrHaGwuJLTddYANgbo8g8nAWxH2eW3U3G0oXTThEy77c,에렌미카사아르민,142,203,185,False,False,False,False
MASTER,QbNQFWxJVexjlVGt1J2De3ngy6vWADkXVuvT5K6k3dsCrAoEX3qds2knkA,qiqiguaiguai,278,67,38,False,False,True,False
MASTER,xw_IZPUY1-Vs0Dh9T3WBOQzNekM964oib93gLhjVzTq2FKI,LeggingAffirmed,69,346,330,False,False,True,False
MASTER,KqBuxKcPvulsN88k3Xy4Qqgv99zn6YPHLq6KxLN5O1zxPw,아이번맨,39,173,158,False,False,False,False
MASTER,t1s7kUwGpZ_ZMl_8p6fhZwmftAADjY__94F-guIsc5xdbT4,아잉하세요,22,32,19,False,False,True,False
MASTER,zCPB2rvaV0eRLHr43WQO4qNwnQquWI8hWGJOr5ix8j_TZow,Fa Poibos,0,20,10,False,False,True,False
MASTER,kd7YxWI7HVoWnWAlOBQI8CbyUn-qlHtqqzRxteDJCs5ouhuErOH_tiw5Uw,롤잘해지고싶다1,1,126,112,False,False,True,True
MASTER,m0vLLtpCD_cyZMxqhGQVVvdvWww6mXIJMWCyLkZ0xYSdvGOA21faC_4k6g,은 찔,90,111,89,False,False,False,False
MASTER,hQVTqJW1x0ik-OQntZIcJDqrQvKkALxZZnaexSq4Qv4UCMQ,메가뀨르,49,249,245,False,False,False,False
MASTER,afRzHOP_2RjFzg3QJPIGgSUqRxOElfoOjKJczwJEKeHdzQw,내얼음은살인이다,128,293,267,True,False,False,False
MASTER,j8DlQtuGTIfOCX5mgZshwNPeU_3-Cvow0HeL5JZBhXdGNMEsfwAlvCDvbQ,미드챔연습부계정,0,191,128,False,False,True,False
MASTER,mMcrF7EWHOKnlorPbC-ni4f7lRdTJYZOnBpKmvU2TnUiBso,신검합1,103,258,240,False,False,True,False
MASTER,BitL5aVqJkhJKsn66DlyYJifZy-UyXW0gr79v4ZBdEG-WCA,열한번째오디나무,0,82,66,False,False,True,False
MASTER,gbE_lBuGo8obTKe26q-mavsWHf9ZUDC9Am8rRX7P49t2bA,AeH,33,96,85,False,False,True,False
MASTER,3mF-i3VT6Ph2j5h5GU5uYI7xPXTzPKuqSieZCgETXyLut0E,교생관양,6,79,68,False,False,False,False
MASTER,NuT4h-Dtmco_KK14lx4-VQ5CkNzMgsgZIi5tTu5zUHGO29Y,Shadow Ming9,1,355,363,False,False,True,False
MASTER,4BC0NG6bOx1fW2SShxLZGkWsBNbUZrg0FFz-5JMk-olTPqI,이희태 Youtube,17,426,426,False,False,True,False
MASTER,hFTyUeTs_mxgKBjvuBaWR354Ol1I91-Tc5yPocWxxEE8R7MbM9fX3pO17A,추워졸려배고파아,32,73,58,False,False,False,False
MASTER,eFsyY9c-DYFJvV5DdS_fFOPgo7S-F0tzcF35w-4QB11anC_kczoyRDlVrw,kongyue help me,97,92,65,False,False,False,False
MASTER,Cmpo55d3wznA1kQklMH6oDnQCrHWl2qyTKSX6CNvO2FPlEg,마따마타,245,42,24,False,False,False,False
MASTER,hgnDuBZs5iNo4Wqa6govphAxdSThqKRGk66YIU6EQOJYxZQ,Dalia,0,96,91,False,False,True,False
MASTER,SIO-VQjpi6yeneBJ1Lt1xPAdmxglebjSv9ls69FGzxV6b777c1BONAOCMw,sober fans zwd,1,62,22,False,False,True,True
MASTER,vzW00OUwQBnetqYb6vc7R2wc-RUkis5CyZ1767Wo4Nymcw,HLE yoHan,54,249,237,False,False,False,True
MASTER,0c1YHw2zoztvPGFtYr--UhwS_cxgkARs1SBIeond3AnFb24,ZhanQi,49,61,37,False,False,False,False
