assists,champLevel,creepsPerMinDeltas,csDiffPerMinDeltas,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,damageTakenDiffPerMinDeltas,damageTakenPerMinDeltas,deaths,goldEarned,goldPerMinDeltas,goldSpent,kills,lane,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,participantId,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,role,timeCCingOthers,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,totalTimeCrowdControlDealt,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,xpDiffPerMinDeltas,xpPerMinDeltas
11.0,12.0,"{'10-20': 1, '0-10': 1.3}",,19116.0,672.0,17309.0,,"{'10-20': 800.5999999999999, '0-10': 813.5}",3.0,7996.0,"{'10-20': 361.8, '0-10': 313.6}",6575.0,3.0,JUNGLE,84.0,4.0,43.0,4,37107.0,5179.0,13885.0,NONE,20.0,83147.0,9069.0,18309.0,7520.0,26.0,314.0,10461.0,427.0,640.0,29.0,3.0,5.0,4.0,True,,"{'10-20': 438.8, '0-10': 407}"
7.0,15.0,"{'10-20': 1.7, '0-10': 1.5}","{'10-20': 0.8, '0-10': 0.5}",50014.0,2049.0,11707.0,"{'10-20': 34.299999999999955, '0-10': -24.099999999999966}","{'10-20': 742.5, '0-10': 591.9}",3.0,12870.0,"{'10-20': 490.9, '0-10': 419.3}",11500.0,10.0,JUNGLE,162.0,24.0,91.0,6,191326.0,21208.0,12778.0,NONE,19.0,217122.0,23991.0,19020.0,9860.0,46.0,540.0,15969.0,675.0,548.0,31.0,4.0,5.0,5.0,True,"{'10-20': 122.50000000000003, '0-10': 27.30000000000004}","{'10-20': 555.6, '0-10': 433.5}"
11.0,18.0,"{'10-20': 0.8999999999999999, '0-10': 0, '30-end': 2.2, '20-30': 0.8}","{'10-20': 0, '0-10': -0.6, '30-end': 0.6666666666666666, '20-30': -2.5}",38586.0,2816.0,44438.0,"{'10-20': -296.7, '0-10': -45.900000000000034, '30-end': -1078.6666666666667, '20-30': -593.4}","{'10-20': 788.4, '0-10': 710.5999999999999, '30-end': 965.1999999999999, '20-30': 955}",5.0,17000.0,"{'10-20': 482.4, '0-10': 276, '30-end': 352.3333333333333, '20-30': 348.6}",15750.0,5.0,JUNGLE,227.0,10.0,140.0,9,30103.0,529.0,27867.0,NONE,14.0,297728.0,34887.0,40162.0,22198.0,50.0,528.0,18278.0,5685.0,417.0,54.0,12.0,16.0,14.0,True,"{'10-20': 34.30000000000004, '0-10': -103.60000000000002, '30-end': 138.20000000000002, '20-30': -197.3}","{'10-20': 557.1, '0-10': 383.4, '30-end': 473.3999999999999, '20-30': 507.7}"
19.0,15.0,"{'10-20': 0.6, '0-10': 0.7}","{'10-20': 0.19999999999999996, '0-10': 0.7}",26177.0,145.0,17136.0,"{'10-20': 232.09999999999997, '0-10': 21.599999999999994}","{'10-20': 1197.4, '0-10': 564.8}",4.0,12176.0,"{'10-20': 364.1, '0-10': 363}",10525.0,12.0,JUNGLE,114.0,2.0,72.0,6,12447.0,2171.0,17729.0,NONE,53.0,125695.0,24052.0,28109.0,17488.0,16.0,191.0,9567.0,1455.0,1146.0,27.0,3.0,3.0,7.0,True,"{'10-20': 219.70000000000005, '0-10': 56.39999999999999}","{'10-20': 567.5, '0-10': 329.9}"
14.0,14.0,"{'10-20': 1.6, '0-10': 0.2}","{'10-20': -0.3999999999999999, '0-10': -0.09999999999999998}",24841.0,0.0,22273.0,"{'10-20': -55.10000000000002, '0-10': -353.20000000000005}","{'10-20': 1204.9, '0-10': 564.5}",6.0,10248.0,"{'10-20': 399.4, '0-10': 356.2}",9100.0,5.0,JUNGLE,130.0,12.0,98.0,5,22628.0,1976.0,14291.0,NONE,9.0,159020.0,13539.0,22169.0,7248.0,25.0,184.0,11625.0,795.0,336.0,27.0,6.0,4.0,14.0,True,"{'10-20': -85.39999999999998, '0-10': 2.5}","{'10-20': 499.20000000000005, '0-10': 347.6}"
11.0,12.0,"{'10-20': 1, '0-10': 0.7}","{'10-20': 0.7, '0-10': 0}",17144.0,0.0,14313.0,"{'10-20': -20.200000000000045, '0-10': 397.9000000000001}","{'10-20': 1449.4, '0-10': 1076.2}",9.0,10523.0,"{'10-20': 575.6, '0-10': 417.1}",9910.0,12.0,JUNGLE,83.0,20.0,44.0,2,77018.0,12221.0,17282.0,NONE,12.0,100654.0,16694.0,25334.0,8744.0,17.0,342.0,19016.0,4472.0,793.0,15.0,4.0,1.0,3.0,True,"{'10-20': 173.9, '0-10': 80.9}","{'10-20': 523.2, '0-10': 381.9}"
9.0,17.0,"{'10-20': 1.6, '0-10': 0.9}","{'10-20': -0.19999999999999996, '0-10': -0.30000000000000004}",46899.0,2145.0,15999.0,"{'10-20': -158.39999999999998, '0-10': -260.9000000000001}","{'10-20': 975.6, '0-10': 572.4}",1.0,16802.0,"{'10-20': 719.1, '0-10': 334.1}",15550.0,18.0,JUNGLE,191.0,20.0,104.0,5,206677.0,18658.0,13517.0,NONE,18.0,232549.0,22669.0,22130.0,10904.0,47.0,373.0,14611.0,1613.0,1352.0,37.0,4.0,7.0,8.0,True,"{'10-20': 286.1, '0-10': -13}","{'10-20': 748, '0-10': 395.9}"
19.0,18.0,"{'10-20': 2.0999999999999996, '0-10': 0.7999999999999999, '30-end': 3.4, '20-30': 2.7}","{'10-20': 0.9999999999999998, '0-10': 0.19999999999999998, '30-end': -0.8000000000000003, '20-30': -1.2000000000000002}",29178.0,669.0,46761.0,"{'10-20': 514.0999999999999, '0-10': -3.2999999999999545, '30-end': 597.2, '20-30': 225.89999999999998}","{'10-20': 1448.3, '0-10': 807, '30-end': 1807, '20-30': 1241.7}",7.0,15551.0,"{'10-20': 359.5, '0-10': 342.4, '30-end': 452.4, '20-30': 475.7}",14850.0,6.0,JUNGLE,183.0,29.0,113.0,7,242852.0,20222.0,31622.0,NONE,303.0,280563.0,24096.0,52724.0,27224.0,77.0,1003.0,25037.0,2211.0,3990.0,39.0,8.0,7.0,13.0,True,"{'10-20': -42.60000000000002, '0-10': 41.400000000000006, '30-end': 223.79999999999995, '20-30': 56}","{'10-20': 446.4, '0-10': 406.3, '30-end': 854, '20-30': 626}"
10.0,16.0,"{'10-20': 0.6, '0-10': 0.7999999999999999, '30-end': 1.2, '20-30': 1.7000000000000002}","{'10-20': -0.7, '0-10': 0.29999999999999993, '30-end': -0.40000000000000013, '20-30': 1}",35541.0,3224.0,20696.0,"{'10-20': 273.79999999999995, '0-10': 508.4, '30-end': -189, '20-30': 433.79999999999995}","{'10-20': 835.8, '0-10': 924.8, '30-end': 1184, '20-30': 1137.6999999999998}",9.0,14027.0,"{'10-20': 292.7, '0-10': 404.20000000000005, '30-end': 340.2, '20-30': 444.5}",12708.0,7.0,JUNGLE,136.0,7.0,92.0,9,135586.0,15371.0,24531.0,NONE,8.0,194126.0,17317.0,38197.0,13389.0,40.0,182.0,14359.0,827.0,2188.0,68.0,15.0,15.0,32.0,True,"{'10-20': -265.4, '0-10': 105.80000000000001, '30-end': 126.19999999999999, '20-30': 158.40000000000003}","{'10-20': 308.6, '0-10': 413.7, '30-end': 528.4, '20-30': 532.7}"
7.0,13.0,"{'10-20': 1.6, '0-10': 0.1}",,23052.0,2077.0,6650.0,,"{'10-20': 885.5, '0-10': 543.3}",4.0,10973.0,"{'10-20': 579.4, '0-10': 356}",9100.0,8.0,JUNGLE,122.0,14.0,69.0,1,85215.0,9684.0,7876.0,NONE,5.0,117008.0,12911.0,16305.0,9194.0,17.0,138.0,17643.0,1807.0,601.0,22.0,2.0,4.0,2.0,True,,"{'10-20': 628.8, '0-10': 342.2}"
10.0,11.0,"{'10-20': 6.2, '0-10': 6}",,7470.0,3232.0,5771.0,,"{'10-20': 859.3000000000001, '0-10': 496.79999999999995}",5.0,9433.0,"{'10-20': 577.5, '0-10': 310.79999999999995}",7750.0,7.0,JUNGLE,12.0,0.0,8.0,7,74362.0,15051.0,8540.0,NONE,16.0,74991.0,15680.0,13561.0,3336.0,123.0,26.0,0.0,0.0,225.0,12.0,3.0,3.0,7.0,True,,"{'10-20': 524.4, '0-10': 321}"
14.0,12.0,"{'10-20': 1.5, '0-10': 0.8}",,14564.0,0.0,16338.0,,"{'10-20': 1304.3, '0-10': 868.3}",4.0,8165.0,"{'10-20': 439.6, '0-10': 324.9}",7875.0,3.0,JUNGLE,106.0,16.0,67.0,9,32677.0,3620.0,14925.0,NONE,28.0,99741.0,8098.0,22723.0,9635.0,23.0,150.0,9508.0,802.0,579.0,23.0,5.0,6.0,4.0,True,,"{'10-20': 516.8, '0-10': 347.6}"
6.0,12.0,"{'10-20': 1.4, '0-10': 0.1}","{'10-20': -0.5000000000000001, '0-10': -0.9}",22163.0,4609.0,11070.0,"{'10-20': 352.4000000000001, '0-10': 52}","{'10-20': 1169.2, '0-10': 699.2}",5.0,8970.0,"{'10-20': 426, '0-10': 289.1}",7375.0,4.0,JUNGLE,89.0,13.0,50.0,10,86165.0,5873.0,18643.0,NONE,110.0,101626.0,6714.0,22263.0,10584.0,22.0,403.0,7799.0,200.0,591.0,21.0,4.0,5.0,6.0,True,"{'10-20': 72.69999999999999, '0-10': -106.4}","{'10-20': 501.79999999999995, '0-10': 217.1}"
9.0,15.0,"{'10-20': 2, '0-10': 1.4}",,9964.0,287.0,25315.0,,"{'10-20': 1109.7, '0-10': 835.2}",3.0,11772.0,"{'10-20': 525.3, '0-10': 265.20000000000005}",10600.0,5.0,JUNGLE,140.0,13.0,102.0,10,111307.0,8464.0,18685.0,NONE,19.0,163718.0,12297.0,27745.0,13992.0,49.0,152.0,6222.0,812.0,422.0,30.0,8.0,7.0,9.0,True,,"{'10-20': 579, '0-10': 350.3}"
11.0,12.0,"{'10-20': 0.8, '0-10': 1}",,26760.0,542.0,21635.0,,"{'10-20': 1077.2, '0-10': 818.4000000000001}",1.0,10130.0,"{'10-20': 498.6, '0-10': 463.3}",8950.0,10.0,JUNGLE,91.0,8.0,54.0,2,42324.0,8189.0,12867.0,NONE,20.0,104467.0,13574.0,18956.0,7760.0,18.0,266.0,14406.0,1521.0,2261.0,25.0,8.0,1.0,12.0,True,,"{'10-20': 558.3, '0-10': 431.79999999999995}"
12.0,14.0,"{'10-20': 10.9, '0-10': 6.6}",,12210.0,8776.0,9611.0,,"{'10-20': 1056.8, '0-10': 493.20000000000005}",5.0,10731.0,"{'10-20': 667.8, '0-10': 354.29999999999995}",10675.0,6.0,JUNGLE,7.0,3.0,0.0,5,121893.0,19751.0,11249.0,NONE,9.0,134815.0,23131.0,15500.0,3316.0,175.0,135.0,348.0,144.0,2018.0,16.0,1.0,2.0,7.0,True,,"{'10-20': 774.2, '0-10': 443.3}"
12.0,14.0,"{'10-20': 2, '0-10': 0.1}","{'10-20': 1.3000000000000003, '0-10': -0.6}",15141.0,3633.0,21721.0,"{'10-20': -123.99999999999989, '0-10': 197.7}","{'10-20': 1254.2, '0-10': 945.4}",5.0,10865.0,"{'10-20': 390, '0-10': 322.5}",10033.0,6.0,JUNGLE,132.0,16.0,87.0,2,118390.0,11902.0,23408.0,NONE,21.0,140891.0,15858.0,32011.0,16216.0,29.0,218.0,6998.0,1224.0,1230.0,32.0,8.0,4.0,9.0,True,"{'10-20': 30.099999999999994, '0-10': 24.399999999999977}","{'10-20': 410, '0-10': 388.29999999999995}"
8.0,15.0,"{'10-20': 2.4, '0-10': 0.2}","{'10-20': 1.9, '0-10': -0.4}",46468.0,3201.0,9001.0,"{'10-20': -482.30000000000007, '0-10': -154.20000000000002}","{'10-20': 785.4, '0-10': 797.6999999999999}",3.0,11864.0,"{'10-20': 633.5, '0-10': 372.70000000000005}",11575.0,6.0,JUNGLE,176.0,32.0,96.0,8,143225.0,10713.0,13620.0,NONE,7.0,196638.0,15035.0,18268.0,13082.0,28.0,245.0,28424.0,2791.0,316.0,25.0,6.0,7.0,3.0,True,"{'10-20': 333.50000000000006, '0-10': 147.29999999999998}","{'10-20': 736.4000000000001, '0-10': 461.79999999999995}"
13.0,16.0,"{'10-20': 0.5, '0-10': 0.1}","{'10-20': -2.4, '0-10': -0.19999999999999998}",25281.0,2367.0,36200.0,"{'10-20': 223.40000000000003, '0-10': 178.09999999999997}","{'10-20': 1496.6, '0-10': 914.2}",2.0,14727.0,"{'10-20': 561.3, '0-10': 354.3}",12758.0,16.0,JUNGLE,166.0,8.0,122.0,7,156327.0,19508.0,25895.0,NONE,23.0,183618.0,24011.0,35874.0,24023.0,11.0,212.0,6811.0,1277.0,3044.0,23.0,3.0,4.0,5.0,True,"{'10-20': -27.69999999999999, '0-10': 35.50000000000003}","{'10-20': 573.6, '0-10': 382.8}"
16.0,17.0,"{'10-20': 1.9, '0-10': 0.4, '20-30': 1.3}","{'10-20': 0.7, '0-10': -1, '20-30': 0.5}",28704.0,1707.0,21171.0,"{'10-20': 74.5, '0-10': 137.89999999999998, '20-30': 356.69999999999993}","{'10-20': 1195.3, '0-10': 894.6, '20-30': 1232.1999999999998}",5.0,15156.0,"{'10-20': 451.3, '0-10': 329.20000000000005, '20-30': 487}",13760.0,12.0,JUNGLE,172.0,25.0,108.0,8,19847.0,2039.0,22602.0,NONE,6.0,208565.0,29553.0,37403.0,24355.0,39.0,125.0,9172.0,962.0,1056.0,34.0,5.0,13.0,6.0,True,"{'10-20': 148.4, '0-10': -3.1000000000000227, '20-30': 80.9}","{'10-20': 568.3, '0-10': 396, '20-30': 584.5}"
11.0,14.0,"{'10-20': 1.3, '0-10': 0.4}","{'10-20': -0.2, '0-10': 0.2}",27601.0,4988.0,23044.0,"{'10-20': 303.9000000000001, '0-10': -186.7999999999999}","{'10-20': 1491.2, '0-10': 896.2}",6.0,12640.0,"{'10-20': 458.3, '0-10': 314.8}",11150.0,12.0,JUNGLE,125.0,4.0,81.0,8,114904.0,16316.0,20682.0,NONE,155.0,134447.0,18396.0,34658.0,17649.0,25.0,459.0,12291.0,1021.0,654.0,26.0,2.0,6.0,4.0,True,"{'10-20': -140.9, '0-10': -28.00000000000003}","{'10-20': 466.29999999999995, '0-10': 301.9}"
10.0,17.0,"{'10-20': 0.2, '0-10': 0.6, '30-end': 1, '20-30': 1}","{'10-20': -1.9, '0-10': 0.19999999999999998, '30-end': -1.7999999999999998, '20-30': -1.5999999999999996}",17121.0,915.0,21464.0,"{'10-20': -177.7, '0-10': -69.00000000000006, '30-end': -505.5999999999999, '20-30': 584.3000000000001}","{'10-20': 945.0999999999999, '0-10': 785.9, '30-end': 1105.4, '20-30': 1422.7}",3.0,12933.0,"{'10-20': 356, '0-10': 264.79999999999995, '30-end': 388.4, '20-30': 338.9}",10950.0,12.0,JUNGLE,157.0,21.0,98.0,9,159415.0,19813.0,28416.0,NONE,14.0,179750.0,24261.0,39381.0,19183.0,27.0,316.0,10832.0,1460.0,1297.0,36.0,4.0,4.0,7.0,True,"{'10-20': 58.30000000000001, '0-10': -3.3000000000000114, '30-end': 80.60000000000002, '20-30': -41.30000000000001}","{'10-20': 461, '0-10': 297.7, '30-end': 716.4, '20-30': 552.5}"
4.0,16.0,"{'10-20': 0.2, '0-10': 0.2}","{'10-20': -3.0999999999999996, '0-10': -0.5}",11737.0,862.0,16038.0,"{'10-20': 184.19999999999993, '0-10': -23.30000000000001}","{'10-20': 1434.4, '0-10': 794.2}",6.0,12490.0,"{'10-20': 564.1, '0-10': 254.2}",9910.0,12.0,JUNGLE,158.0,45.0,89.0,5,16089.0,1570.0,23622.0,NONE,1.0,173461.0,20081.0,33436.0,20514.0,23.0,127.0,6076.0,578.0,1115.0,12.0,1.0,2.0,1.0,True,"{'10-20': 12.299999999999955, '0-10': -136.4}","{'10-20': 586.8, '0-10': 266.1}"
5.0,17.0,"{'10-20': 2.7, '0-10': 0.7, '20-30': 1.9000000000000001}","{'10-20': 0.19999999999999996, '0-10': -0.9000000000000001, '20-30': -1.8}",40751.0,1863.0,24079.0,"{'10-20': -418.59999999999997, '0-10': -89.30000000000007, '20-30': -481.80000000000007}","{'10-20': 638.9000000000001, '0-10': 685.5999999999999, '20-30': 1165.3}",6.0,15619.0,"{'10-20': 468.5, '0-10': 335.5, '20-30': 486.09999999999997}",15100.0,12.0,JUNGLE,197.0,50.0,101.0,1,232226.0,19462.0,12108.0,NONE,22.0,261486.0,22504.0,25372.0,10467.0,65.0,661.0,17146.0,1983.0,356.0,29.0,6.0,4.0,8.0,True,"{'10-20': -20.700000000000017, '0-10': 52.5, '20-30': 245.19999999999996}","{'10-20': 576, '0-10': 412.6, '20-30': 689.5}"
34.0,18.0,"{'10-20': 1, '0-10': 0.7999999999999999}","{'10-20': -1.7999999999999998, '0-10': 0}",706.0,706.0,18223.0,"{'10-20': -720.1, '0-10': -80.79999999999995}","{'10-20': 1685.3, '0-10': 1036.2}",14.0,17014.0,"{'10-20': 695.5999999999999, '0-10': 533.6}",16100.0,14.0,JUNGLE,0.0,,,4,1235.0,385.0,15082.0,NONE,79.0,63975.0,35920.0,38867.0,6775.0,29.0,657.0,2586.0,2087.0,4227.0,0.0,0.0,,,True,"{'10-20': -149.19999999999993, '0-10': 61.00000000000006}","{'10-20': 1263.5, '0-10': 777.9000000000001}"
53.0,18.0,"{'10-20': 0.5, '0-10': 1}",,1293.0,1293.0,27700.0,,"{'10-20': 1796.1999999999998, '0-10': 982.8}",10.0,13957.0,"{'10-20': 609.3, '0-10': 539.4}",11800.0,5.0,JUNGLE,0.0,,,7,4350.0,761.0,10961.0,NONE,51.0,34024.0,18307.0,30550.0,7561.0,17.0,126.0,1016.0,856.0,1197.0,0.0,0.0,,,True,,"{'10-20': 1294.3000000000002, '0-10': 809.3}"
4.0,14.0,"{'10-20': 0.8, '0-10': 1}","{'10-20': 0.10000000000000006, '0-10': 0.6}",21993.0,2514.0,12859.0,"{'10-20': 221.8, '0-10': 142.69999999999996}","{'10-20': 1168.2, '0-10': 698.9}",2.0,11521.0,"{'10-20': 564, '0-10': 324.5}",9650.0,13.0,JUNGLE,135.0,19.0,88.0,4,118664.0,16236.0,13398.0,NONE,5.0,140817.0,18147.0,23068.0,12464.0,23.0,185.0,13412.0,588.0,516.0,28.0,6.0,5.0,8.0,True,"{'10-20': 229.8, '0-10': -20.49999999999997}","{'10-20': 562.5, '0-10': 347.70000000000005}"
6.0,14.0,"{'10-20': 1.2, '0-10': 1.4}","{'10-20': -1.1, '0-10': 1.2}",21373.0,2545.0,12794.0,"{'10-20': -154.49999999999994, '0-10': -183.39999999999998}","{'10-20': 1053.4, '0-10': 619.2}",0.0,11099.0,"{'10-20': 424.8, '0-10': 292.9}",9408.0,6.0,JUNGLE,139.0,16.0,91.0,7,105266.0,8772.0,17953.0,NONE,1.0,155872.0,9754.0,24329.0,15963.0,40.0,215.0,12033.0,335.0,1432.0,71.0,7.0,16.0,26.0,True,"{'10-20': 101.6, '0-10': -34.19999999999999}","{'10-20': 521.1, '0-10': 397.2}"
13.0,15.0,"{'10-20': 1.9000000000000001, '0-10': 0.6}","{'10-20': 1.6, '0-10': 0.4}",28463.0,1442.0,28803.0,"{'10-20': 358, '0-10': 38.299999999999955}","{'10-20': 962.9000000000001, '0-10': 767.9}",3.0,11739.0,"{'10-20': 381.6, '0-10': 314.9}",11000.0,5.0,JUNGLE,148.0,2.0,90.0,1,125850.0,10226.0,20573.0,NONE,10.0,164417.0,14546.0,35043.0,21889.0,36.0,521.0,31126.0,4276.0,1471.0,44.0,4.0,13.0,5.0,True,"{'10-20': 38.49999999999997, '0-10': -31.599999999999994}","{'10-20': 499.7, '0-10': 375.6}"
20.0,16.0,"{'10-20': 0.7, '0-10': 1.5}","{'10-20': -0.7, '0-10': 0.5}",11330.0,895.0,23028.0,"{'10-20': 342.09999999999997, '0-10': -16.5}","{'10-20': 1471.8, '0-10': 690.9}",6.0,11866.0,"{'10-20': 469.6, '0-10': 353.1}",10700.0,6.0,JUNGLE,122.0,21.0,72.0,5,20174.0,1953.0,23215.0,NONE,45.0,134396.0,21543.0,36968.0,17325.0,31.0,439.0,7978.0,1308.0,777.0,27.0,2.0,7.0,4.0,True,"{'10-20': 206.70000000000002, '0-10': -154.8}","{'10-20': 616.7, '0-10': 364.4}"
16.0,17.0,"{'10-20': 1.6, '0-10': 0.2, '20-30': 1.2000000000000002}","{'10-20': 0.6000000000000001, '0-10': 0, '20-30': -0.7999999999999999}",24822.0,1018.0,34766.0,"{'10-20': -142.60000000000002, '0-10': -79.70000000000005, '20-30': -133.80000000000007}","{'10-20': 1058.3, '0-10': 876.8, '20-30': 1730.2}",3.0,13640.0,"{'10-20': 474.3, '0-10': 262.7, '20-30': 409.4}",12150.0,7.0,JUNGLE,190.0,23.0,126.0,7,179416.0,15758.0,25995.0,NONE,27.0,222979.0,20706.0,44741.0,25788.0,39.0,641.0,31474.0,4948.0,1011.0,43.0,8.0,13.0,8.0,True,"{'10-20': 121.29999999999995, '0-10': -6.799999999999983, '20-30': -127.9}","{'10-20': 580.9, '0-10': 367.9, '20-30': 547.5}"
12.0,15.0,"{'10-20': 0.4, '0-10': 0.4, '30-end': 2.2, '20-30': 0.8}","{'10-20': -0.7, '0-10': 0, '30-end': 2, '20-30': -1.0999999999999999}",28713.0,2144.0,30086.0,"{'10-20': -403.00000000000006, '0-10': -30.00000000000003, '30-end': -953.2000000000003, '20-30': -159.60000000000002}","{'10-20': 786.5999999999999, '0-10': 704.7, '30-end': 1117.6, '20-30': 877.7}",5.0,12608.0,"{'10-20': 363.6, '0-10': 268.5, '30-end': 478, '20-30': 248.29999999999998}",11760.0,7.0,JUNGLE,127.0,17.0,74.0,10,109932.0,13233.0,19641.0,NONE,22.0,150207.0,16842.0,32385.0,13083.0,27.0,455.0,8135.0,673.0,576.0,44.0,14.0,5.0,25.0,True,"{'10-20': -69.79999999999998, '0-10': -23.5, '30-end': 204.39999999999998, '20-30': -217}","{'10-20': 439, '0-10': 349.9, '30-end': 468, '20-30': 287.7}"
15.0,15.0,"{'10-20': 0.30000000000000004, '0-10': 0.8999999999999999}",,17180.0,648.0,23908.0,,"{'10-20': 883.4, '0-10': 738}",5.0,11123.0,"{'10-20': 345.29999999999995, '0-10': 333.9}",9775.0,7.0,JUNGLE,123.0,8.0,80.0,3,86724.0,13855.0,21236.0,NONE,17.0,128020.0,17048.0,27596.0,11445.0,19.0,427.0,8277.0,519.0,649.0,32.0,7.0,1.0,15.0,True,,"{'10-20': 438.4, '0-10': 379.1}"
8.0,13.0,"{'10-20': 0.5, '0-10': 0.7}","{'10-20': -1.6, '0-10': 0.3999999999999999}",32358.0,527.0,14413.0,"{'10-20': -344.0999999999999, '0-10': -154.50000000000003}","{'10-20': 832, '0-10': 605.1}",1.0,9931.0,"{'10-20': 563.5, '0-10': 326.3}",8950.0,9.0,JUNGLE,117.0,21.0,57.0,3,80378.0,9525.0,11531.0,NONE,4.0,120229.0,11157.0,16342.0,6860.0,13.0,367.0,15938.0,428.0,483.0,24.0,4.0,3.0,11.0,True,"{'10-20': 172.4, '0-10': 3.9000000000000057}","{'10-20': 605.1, '0-10': 392.8}"
8.0,15.0,"{'10-20': 2.0999999999999996, '0-10': 0.2}","{'10-20': 0.8999999999999998, '0-10': 0.2}",41611.0,4880.0,9908.0,"{'10-20': -203.8, '0-10': -213.89999999999998}","{'10-20': 848.2, '0-10': 651.7}",3.0,14856.0,"{'10-20': 581.9000000000001, '0-10': 463.1}",13105.0,18.0,JUNGLE,143.0,34.0,73.0,2,129066.0,18010.0,13903.0,NONE,6.0,177643.0,23850.0,20144.0,14131.0,33.0,208.0,27368.0,3085.0,112.0,26.0,5.0,8.0,4.0,True,"{'10-20': 186.7, '0-10': 69.80000000000001}","{'10-20': 646.5, '0-10': 369.20000000000005}"
8.0,14.0,"{'10-20': 1.7999999999999998, '0-10': 0.5}",,39331.0,3911.0,9309.0,,"{'10-20': 747, '0-10': 546.5}",4.0,14063.0,"{'10-20': 590.3, '0-10': 271.6}",12750.0,15.0,JUNGLE,111.0,21.0,55.0,3,111500.0,16402.0,14786.0,NONE,5.0,158384.0,23040.0,19528.0,12269.0,29.0,183.0,24814.0,3388.0,775.0,27.0,4.0,5.0,6.0,True,,"{'10-20': 522, '0-10': 308.8}"
15.0,14.0,"{'10-20': 6.8, '0-10': 7}",,4733.0,1494.0,7039.0,,"{'10-20': 733.1, '0-10': 467.1}",3.0,9497.0,"{'10-20': 407.1, '0-10': 250.60000000000002}",8725.0,3.0,JUNGLE,12.0,0.0,8.0,5,9639.0,1599.0,11130.0,NONE,43.0,119892.0,17826.0,17861.0,3432.0,157.0,288.0,11230.0,0.0,710.0,27.0,3.0,4.0,5.0,True,,"{'10-20': 532.9, '0-10': 379.8}"
3.0,12.0,"{'10-20': 2.4, '0-10': 5.5}","{'10-20': 1.5, '0-10': 5.2}",3548.0,1434.0,16684.0,"{'10-20': -74.09999999999991, '0-10': -51.80000000000001}","{'10-20': 1350.8000000000002, '0-10': 631.0999999999999}",5.0,6659.0,"{'10-20': 333.7, '0-10': 211.8}",5150.0,2.0,JUNGLE,14.0,1.0,9.0,10,58384.0,9091.0,12960.0,NONE,8.0,59140.0,9670.0,23237.0,9121.0,81.0,72.0,478.0,302.0,517.0,12.0,0.0,1.0,7.0,True,"{'10-20': 107.30000000000001, '0-10': 53.00000000000003}","{'10-20': 455.5, '0-10': 345.1}"
7.0,13.0,"{'10-20': 0.5, '0-10': 0.5}","{'10-20': -1.8000000000000003, '0-10': 0.09999999999999998}",18257.0,649.0,24264.0,"{'10-20': 311.29999999999995, '0-10': -117.80000000000001}","{'10-20': 1025.4, '0-10': 723}",2.0,7982.0,"{'10-20': 301.1, '0-10': 263}",6475.0,1.0,JUNGLE,117.0,11.0,70.0,9,42414.0,2447.0,16798.0,NONE,13.0,104122.0,3934.0,23847.0,12670.0,12.0,352.0,9863.0,586.0,1070.0,34.0,3.0,4.0,12.0,True,"{'10-20': -50.19999999999999, '0-10': -30.5}","{'10-20': 429.5, '0-10': 368}"
13.0,18.0,"{'10-20': 0.8, '0-10': 0.9, '30-end': 0.2, '20-30': 0.8}","{'10-20': -0.09999999999999992, '0-10': -0.20000000000000007, '30-end': -1.2, '20-30': -0.9}",40353.0,1386.0,74253.0,"{'10-20': -3.2999999999999545, '0-10': -24.40000000000009, '30-end': 383, '20-30': 554.4}","{'10-20': 1115.9, '0-10': 871.0999999999999, '30-end': 1230.8, '20-30': 1469.3}",3.0,17267.0,"{'10-20': 557, '0-10': 360.29999999999995, '30-end': 306.4, '20-30': 387.79999999999995}",14725.0,12.0,JUNGLE,185.0,38.0,94.0,1,131090.0,13726.0,33146.0,NONE,37.0,210987.0,22438.0,52266.0,29557.0,37.0,321.0,15719.0,1904.0,3558.0,55.0,9.0,10.0,10.0,True,"{'10-20': 239.8, '0-10': -4.099999999999994, '30-end': -92.39999999999998, '20-30': 2.3999999999999773}","{'10-20': 588, '0-10': 410.3, '30-end': 391.8, '20-30': 447.4}"
8.0,14.0,"{'10-20': 1.2000000000000002, '0-10': 0.4}","{'10-20': -1.9999999999999998, '0-10': 0.10000000000000003}",37654.0,2339.0,21021.0,"{'10-20': -458.4, '0-10': -81}","{'10-20': 1207.2, '0-10': 662.5999999999999}",4.0,11950.0,"{'10-20': 622.4000000000001, '0-10': 314.5}",9650.0,12.0,JUNGLE,100.0,8.0,50.0,7,82603.0,12902.0,16658.0,NONE,17.0,124912.0,16289.0,22763.0,7496.0,18.0,350.0,17738.0,806.0,678.0,18.0,7.0,2.0,11.0,True,"{'10-20': 81.10000000000002, '0-10': -97.19999999999999}","{'10-20': 720.1, '0-10': 263.4}"
