assists,champLevel,creepsPerMinDeltas,csDiffPerMinDeltas,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,damageTakenDiffPerMinDeltas,damageTakenPerMinDeltas,deaths,goldEarned,goldPerMinDeltas,goldSpent,kills,lane,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,participantId,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,role,timeCCingOthers,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,totalTimeCrowdControlDealt,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,xpDiffPerMinDeltas,xpPerMinDeltas
9.0,12.0,"{'10-20': 1.4, '0-10': 1.7000000000000002}","{'10-20': 0.6499999999999999, '0-10': -1.35}",407.0,0.0,19790.0,"{'10-20': 117.25, '0-10': 43.75}","{'10-20': 635.9, '0-10': 266.7}",8.0,7495.0,"{'10-20': 271.6, '0-10': 154.8}",7125.0,3.0,BOTTOM,0.0,0.0,0.0,4,3641.0,834.0,10460.0,DUO_SUPPORT,37.0,21978.0,8535.0,17662.0,1575.0,33.0,58.0,7176.0,998.0,898.0,47.0,13.0,5.0,38.0,False,"{'10-20': -72.30000000000001, '0-10': -96.89999999999999}","{'10-20': 304.6, '0-10': 187.1}"
6.0,11.0,"{'10-20': 1.2, '0-10': 1.2999999999999998}","{'10-20': 2.1500000000000004, '0-10': -0.8000000000000003}",0.0,0.0,22219.0,"{'10-20': 89.49999999999994, '0-10': 49.34999999999998}","{'10-20': 554.4, '0-10': 347.9}",10.0,5753.0,"{'10-20': 213, '0-10': 158.39999999999998}",5650.0,0.0,BOTTOM,4.0,0.0,4.0,6,5953.0,917.0,8161.0,DUO_SUPPORT,36.0,22395.0,5131.0,19240.0,979.0,33.0,168.0,7895.0,625.0,670.0,64.0,9.0,7.0,32.0,False,"{'10-20': 92.39999999999998, '0-10': -69.2}","{'10-20': 288.79999999999995, '0-10': 204.4}"
6.0,10.0,"{'10-20': 1.9, '0-10': 1.5}","{'10-20': 0.44999999999999973, '0-10': -0.40000000000000036}",196.0,196.0,3703.0,"{'10-20': 269.5999999999999, '0-10': -101.35000000000002}","{'10-20': 607.6, '0-10': 198.1}",1.0,5624.0,"{'10-20': 219.89999999999998, '0-10': 259.9}",5350.0,2.0,BOTTOM,0.0,0.0,0.0,10,3829.0,627.0,4085.0,DUO_SUPPORT,44.0,21357.0,6014.0,8936.0,2552.0,34.0,147.0,3904.0,0.0,183.0,28.0,3.0,4.0,16.0,False,"{'10-20': -72.70000000000005, '0-10': -16.499999999999986}","{'10-20': 337.7, '0-10': 263.1}"
0.0,9.0,"{'10-20': 1.2999999999999998, '0-10': 0}","{'10-20': -3.0999999999999996, '0-10': -0.6499999999999999}",220.0,220.0,4199.0,"{'10-20': 304.35, '0-10': 55.05000000000001}","{'10-20': 561.4, '0-10': 311}",5.0,4320.0,"{'10-20': 206.39999999999998, '0-10': 174.8}",3875.0,0.0,BOTTOM,0.0,0.0,0.0,2,3593.0,764.0,3312.0,DUO_SUPPORT,16.0,13338.0,3799.0,8724.0,632.0,13.0,210.0,375.0,375.0,176.0,34.0,7.0,4.0,18.0,False,"{'10-20': -127.35, '0-10': -45.5}","{'10-20': 272.5, '0-10': 260.29999999999995}"
10.0,12.0,"{'10-20': 1.5, '0-10': 1.4}","{'10-20': 0.25, '0-10': -0.050000000000000266}",119.0,0.0,8345.0,"{'10-20': -87.15, '0-10': -64.64999999999998}","{'10-20': 366.20000000000005, '0-10': 146.8}",5.0,6228.0,"{'10-20': 227.29999999999998, '0-10': 172.3}",5825.0,0.0,BOTTOM,0.0,0.0,0.0,5,4431.0,745.0,4504.0,DUO_SUPPORT,39.0,25874.0,4610.0,12434.0,4275.0,34.0,201.0,3688.0,0.0,451.0,77.0,17.0,11.0,48.0,False,"{'10-20': -21.75, '0-10': -16.95000000000003}","{'10-20': 237.9, '0-10': 272.29999999999995}"
14.0,14.0,"{'10-20': 2.3, '0-10': 0.3, '20-30': 2.5}","{'10-20': -0.3999999999999999, '0-10': 0.55, '20-30': -0.25}",4347.0,2191.0,11385.0,"{'10-20': -134.1500000000001, '0-10': -222.90000000000003, '20-30': -143.35000000000002}","{'10-20': 358.59999999999997, '0-10': 123.7, '20-30': 630.3}",5.0,10021.0,"{'10-20': 385, '0-10': 273.9, '20-30': 261.3}",9875.0,3.0,BOTTOM,0.0,0.0,0.0,7,4892.0,1345.0,6418.0,DUO_SUPPORT,29.0,54947.0,11566.0,14394.0,6511.0,53.0,206.0,1745.0,50.0,466.0,90.0,11.0,12.0,42.0,False,"{'10-20': 36.349999999999994, '0-10': 55.94999999999999, '20-30': -83.85000000000005}","{'10-20': 392.6, '0-10': 309.2, '20-30': 474.1}"
7.0,10.0,"{'10-20': 1.2, '0-10': 1.9000000000000001}","{'10-20': -0.19999999999999996, '0-10': 2.1500000000000004}",268.0,0.0,7883.0,"{'10-20': 190.90000000000003, '0-10': -59.849999999999994}","{'10-20': 669.2, '0-10': 327.7}",5.0,5674.0,"{'10-20': 256.9, '0-10': 240.79999999999998}",5375.0,1.0,BOTTOM,0.0,0.0,0.0,6,4209.0,1163.0,5136.0,DUO_SUPPORT,22.0,16404.0,4350.0,9969.0,1316.0,31.0,118.0,2968.0,0.0,843.0,36.0,11.0,5.0,27.0,False,"{'10-20': -164.74999999999997, '0-10': 58.75}","{'10-20': 325.70000000000005, '0-10': 313.5}"
8.0,11.0,"{'10-20': 0.8999999999999999, '0-10': 1}",,4040.0,1750.0,7984.0,,"{'10-20': 642, '0-10': 439.8}",9.0,7782.0,"{'10-20': 378.6, '0-10': 244.2}",12010.0,3.0,BOTTOM,18.0,2.0,12.0,3,60090.0,14736.0,11796.0,DUO_SUPPORT,36.0,64893.0,16501.0,17551.0,7288.0,25.0,193.0,4802.0,1764.0,831.0,48.0,4.0,4.0,30.0,False,,"{'10-20': 350.3, '0-10': 287.9}"
10.0,9.0,"{'10-20': 1.5, '0-10': 1.1}",,0.0,0.0,22278.0,,"{'10-20': 1001.5, '0-10': 396.4}",11.0,5416.0,"{'10-20': 251.3, '0-10': 214}",4900.0,0.0,BOTTOM,0.0,0.0,0.0,2,5269.0,2299.0,10564.0,DUO_SUPPORT,38.0,14608.0,4778.0,17246.0,348.0,26.0,61.0,5308.0,500.0,2148.0,37.0,6.0,4.0,20.0,False,,"{'10-20': 238.1, '0-10': 286.9}"
14.0,12.0,"{'10-20': 0.9, '0-10': 0.3}","{'10-20': 1.0000000000000002, '0-10': 0.1499999999999999}",391.0,230.0,11000.0,"{'10-20': -21.199999999999932, '0-10': -155.4}","{'10-20': 814.8, '0-10': 460}",12.0,7020.0,"{'10-20': 224.2, '0-10': 226.9}",6700.0,1.0,BOTTOM,0.0,0.0,0.0,8,2035.0,715.0,10972.0,DUO_SUPPORT,35.0,22819.0,11371.0,22532.0,3388.0,20.0,181.0,1130.0,1130.0,1262.0,76.0,10.0,12.0,46.0,False,"{'10-20': 34.89999999999995, '0-10': -18.85000000000001}","{'10-20': 258.8, '0-10': 239.4}"
15.0,14.0,"{'10-20': 1.9, '0-10': 2.4, '20-30': 1.1}","{'10-20': 2.0500000000000003, '0-10': 1.9, '20-30': 1.3500000000000003}",1766.0,1766.0,56243.0,"{'10-20': 330.70000000000005, '0-10': 131.90000000000003, '20-30': 440.80000000000007}","{'10-20': 1130.8, '0-10': 382.4, '20-30': 1444.1999999999998}",11.0,9733.0,"{'10-20': 368.6, '0-10': 226, '20-30': 260.6}",9275.0,2.0,BOTTOM,0.0,0.0,0.0,10,25953.0,8755.0,25535.0,DUO_SUPPORT,24.0,45369.0,14980.0,39419.0,4495.0,56.0,121.0,13026.0,4669.0,1896.0,89.0,9.0,14.0,45.0,False,"{'10-20': 85.05000000000004, '0-10': 25.10000000000001, '20-30': 6}","{'10-20': 336.4, '0-10': 299.2, '20-30': 495.6}"
13.0,11.0,"{'10-20': 1.2, '0-10': 1}","{'10-20': 0.1499999999999999, '0-10': -0.10000000000000009}",5.0,0.0,24185.0,"{'10-20': 226.09999999999997, '0-10': 146.2}","{'10-20': 782, '0-10': 395.5}",5.0,6683.0,"{'10-20': 277.2, '0-10': 198.8}",6300.0,2.0,BOTTOM,0.0,0.0,0.0,6,2524.0,517.0,14708.0,DUO_SUPPORT,32.0,20039.0,5167.0,22802.0,6926.0,25.0,94.0,7326.0,578.0,1352.0,75.0,18.0,7.0,51.0,False,"{'10-20': 128.5, '0-10': -56.2}","{'10-20': 391.4, '0-10': 225.20000000000002}"
9.0,10.0,"{'10-20': 1.2, '0-10': 1.2999999999999998}","{'10-20': 0.5999999999999999, '0-10': -0.3000000000000005}",923.0,923.0,8882.0,"{'10-20': 207.84999999999997, '0-10': -53.099999999999994}","{'10-20': 712.4, '0-10': 255.8}",5.0,6215.0,"{'10-20': 328.9, '0-10': 212.8}",6025.0,3.0,BOTTOM,0.0,0.0,0.0,1,5485.0,2128.0,8211.0,DUO_SUPPORT,27.0,17948.0,5865.0,11785.0,165.0,26.0,67.0,6857.0,578.0,394.0,40.0,5.0,5.0,21.0,False,"{'10-20': 64.09999999999997, '0-10': -18.19999999999999}","{'10-20': 467.7, '0-10': 190.4}"
5.0,9.0,"{'10-20': 1.1, '0-10': 1.5}","{'10-20': -1.5000000000000002, '0-10': 0.7500000000000004}",2139.0,350.0,7452.0,"{'10-20': 420.85, '0-10': -27.05000000000001}","{'10-20': 727.7, '0-10': 289.9}",6.0,4531.0,"{'10-20': 218, '0-10': 181.60000000000002}",4325.0,0.0,BOTTOM,0.0,0.0,0.0,3,4459.0,566.0,4346.0,DUO_SUPPORT,19.0,17398.0,2321.0,10626.0,281.0,26.0,49.0,8955.0,878.0,260.0,31.0,3.0,1.0,20.0,False,"{'10-20': -183.04999999999995, '0-10': 7.250000000000014}","{'10-20': 265.6, '0-10': 259.70000000000005}"
11.0,11.0,"{'10-20': 1.2000000000000002, '0-10': 0.9}","{'10-20': -0.9499999999999997, '0-10': 0.10000000000000053}",3072.0,315.0,8891.0,"{'10-20': 131.95000000000005, '0-10': -25.299999999999983}","{'10-20': 586.3, '0-10': 367.20000000000005}",7.0,6915.0,"{'10-20': 260.2, '0-10': 265.7}",6550.0,1.0,BOTTOM,0.0,0.0,0.0,2,4782.0,1864.0,7236.0,DUO_SUPPORT,26.0,35041.0,8197.0,12642.0,2949.0,37.0,133.0,2331.0,0.0,691.0,52.0,4.0,6.0,24.0,False,"{'10-20': -50.19999999999999, '0-10': 1.4500000000000028}","{'10-20': 316, '0-10': 274.1}"
4.0,9.0,"{'10-20': 1.5, '0-10': 1.9}",,0.0,0.0,12945.0,,"{'10-20': 693.5, '0-10': 566.8}",7.0,4936.0,"{'10-20': 196.6, '0-10': 227.5}",4150.0,1.0,BOTTOM,0.0,0.0,0.0,8,3740.0,971.0,7583.0,DUO_SUPPORT,22.0,15853.0,4348.0,12620.0,4577.0,36.0,51.0,5201.0,552.0,250.0,34.0,8.0,4.0,22.0,False,,"{'10-20': 272.3, '0-10': 273.3}"
6.0,11.0,"{'10-20': 2.1, '0-10': 1.9000000000000001}","{'10-20': -1.5499999999999998, '0-10': -0.3999999999999997}",548.0,548.0,9311.0,"{'10-20': -208.19999999999996, '0-10': 88.65}","{'10-20': 712.2, '0-10': 336.7}",8.0,10163.0,"{'10-20': 552.1, '0-10': 201.1}",9950.0,5.0,BOTTOM,0.0,0.0,0.0,2,17154.0,5804.0,12267.0,DUO_SUPPORT,13.0,25525.0,7381.0,16185.0,2328.0,54.0,76.0,8371.0,1577.0,1503.0,113.0,14.0,19.0,56.0,False,"{'10-20': -78.00000000000006, '0-10': -33.3}","{'10-20': 309.1, '0-10': 214.39999999999998}"
6.0,10.0,"{'10-20': 2.5, '0-10': 1.2999999999999998}","{'10-20': 0.5, '0-10': -1.05}",202.0,0.0,4616.0,"{'10-20': 255.05, '0-10': 118.79999999999998}","{'10-20': 372.3, '0-10': 387}",4.0,7116.0,"{'10-20': 349.79999999999995, '0-10': 167.89999999999998}",6250.0,3.0,BOTTOM,0.0,0.0,0.0,8,8637.0,3075.0,5403.0,DUO_SUPPORT,5.0,17355.0,3912.0,9422.0,1449.0,43.0,40.0,8718.0,837.0,330.0,89.0,12.0,16.0,52.0,False,"{'10-20': -48.19999999999996, '0-10': -47.50000000000003}","{'10-20': 333.1, '0-10': 216.7}"
8.0,10.0,"{'10-20': 1.3, '0-10': 1.5}","{'10-20': 0, '0-10': 0.7999999999999998}",123.0,0.0,6928.0,"{'10-20': 362.70000000000005, '0-10': 42.74999999999997}","{'10-20': 1189.7, '0-10': 416.2}",9.0,6009.0,"{'10-20': 353.4, '0-10': 184.8}",5675.0,3.0,BOTTOM,0.0,0.0,0.0,4,4035.0,1094.0,9821.0,DUO_SUPPORT,23.0,20750.0,6952.0,16059.0,2541.0,29.0,136.0,2180.0,676.0,691.0,29.0,10.0,6.0,18.0,False,"{'10-20': -52.94999999999999, '0-10': -29.64999999999999}","{'10-20': 464.5, '0-10': 213.5}"
13.0,12.0,"{'10-20': 1.4, '0-10': 1.5}","{'10-20': 1.6, '0-10': 1.0500000000000003}",505.0,0.0,26509.0,"{'10-20': -5.600000000000037, '0-10': -148}","{'10-20': 428.2, '0-10': 290}",6.0,7351.0,"{'10-20': 258.5, '0-10': 227.39999999999998}",7200.0,2.0,BOTTOM,0.0,0.0,0.0,6,4875.0,773.0,11082.0,DUO_SUPPORT,40.0,29767.0,10130.0,18277.0,3335.0,36.0,79.0,6697.0,1192.0,1617.0,79.0,18.0,8.0,49.0,False,"{'10-20': 40.94999999999999, '0-10': 12.299999999999997}","{'10-20': 345, '0-10': 287.5}"
21.0,12.0,"{'10-20': 1.4, '0-10': 1.2}","{'10-20': 0.19999999999999996, '0-10': 0.6999999999999995}",537.0,537.0,13847.0,"{'10-20': 251.89999999999998, '0-10': 73.44999999999999}","{'10-20': 848.8, '0-10': 484}",9.0,7756.0,"{'10-20': 352.7, '0-10': 223.6}",7375.0,1.0,BOTTOM,0.0,0.0,0.0,1,5367.0,1207.0,10921.0,DUO_SUPPORT,23.0,20578.0,6123.0,24012.0,1059.0,28.0,121.0,4680.0,664.0,306.0,59.0,21.0,6.0,39.0,False,"{'10-20': -0.75, '0-10': -16.85000000000001}","{'10-20': 347.29999999999995, '0-10': 282.9}"
22.0,13.0,"{'10-20': 1.6, '0-10': 1.9, '20-30': 1.2000000000000002}","{'10-20': -0.8999999999999999, '0-10': -0.7, '20-30': -1.5499999999999996}",1112.0,601.0,32470.0,"{'10-20': -14.25, '0-10': 30.69999999999999, '20-30': -240.89999999999998}","{'10-20': 640.0999999999999, '0-10': 562.4, '20-30': 1094}",11.0,9339.0,"{'10-20': 342.5, '0-10': 212.3, '20-30': 260.3}",8800.0,5.0,BOTTOM,4.0,4.0,0.0,3,1907.0,158.0,25881.0,DUO_SUPPORT,47.0,48182.0,11543.0,29004.0,2028.0,51.0,111.0,4662.0,98.0,1124.0,72.0,13.0,4.0,38.0,False,"{'10-20': 96.89999999999998, '0-10': -36.19999999999996, '20-30': -156.95000000000002}","{'10-20': 392.70000000000005, '0-10': 233.89999999999998, '20-30': 410.6}"
5.0,9.0,"{'10-20': 1.6, '0-10': 1.4}","{'10-20': 1.8500000000000003, '0-10': -0.09999999999999964}",0.0,0.0,12494.0,"{'10-20': 104.24999999999994, '0-10': 165.54999999999995}","{'10-20': 976.7, '0-10': 695.9}",9.0,5288.0,"{'10-20': 281.9, '0-10': 162.7}",5000.0,1.0,BOTTOM,0.0,0.0,0.0,3,4261.0,1134.0,9756.0,DUO_SUPPORT,26.0,25758.0,6854.0,18784.0,3535.0,34.0,216.0,6542.0,736.0,572.0,46.0,13.0,4.0,23.0,False,"{'10-20': 16, '0-10': -38.7}","{'10-20': 348.6, '0-10': 190.4}"
6.0,9.0,"{'10-20': 0.4, '0-10': 0.2}","{'10-20': -1.7500000000000002, '0-10': 0}",690.0,690.0,3474.0,"{'10-20': -68.70000000000005, '0-10': -44.25}","{'10-20': 244.6, '0-10': 221.7}",3.0,4602.0,"{'10-20': 211.8, '0-10': 179}",4075.0,0.0,BOTTOM,0.0,0.0,0.0,3,1389.0,1084.0,3591.0,DUO_SUPPORT,27.0,7558.0,4406.0,4663.0,269.0,6.0,208.0,0.0,0.0,122.0,40.0,7.0,3.0,29.0,False,"{'10-20': -140.3, '0-10': 20.10000000000001}","{'10-20': 242.3, '0-10': 246.3}"
11.0,11.0,"{'10-20': 1.7, '0-10': 0.8}",,3079.0,1817.0,14574.0,,"{'10-20': 731.5, '0-10': 493.70000000000005}",6.0,8234.0,"{'10-20': 300.3, '0-10': 311.4}",7475.0,3.0,BOTTOM,5.0,0.0,1.0,9,33842.0,8637.0,12035.0,DUO_SUPPORT,30.0,37475.0,9104.0,19645.0,9037.0,33.0,144.0,0.0,0.0,1016.0,83.0,11.0,19.0,37.0,False,,"{'10-20': 367.9, '0-10': 310.3}"
5.0,12.0,"{'10-20': 2.1, '0-10': 2.0999999999999996}","{'10-20': 1.25, '0-10': 0.7999999999999996}",0.0,0.0,10017.0,"{'10-20': -132.20000000000005, '0-10': 46.25}","{'10-20': 382, '0-10': 271.6}",4.0,6499.0,"{'10-20': 266.4, '0-10': 169.8}",5900.0,2.0,BOTTOM,0.0,0.0,0.0,7,4903.0,989.0,6497.0,DUO_SUPPORT,25.0,29871.0,8269.0,15573.0,4188.0,44.0,111.0,11723.0,398.0,1343.0,61.0,10.0,9.0,25.0,False,"{'10-20': 43.85000000000002, '0-10': 11.799999999999983}","{'10-20': 357.1, '0-10': 262.4}"
3.0,11.0,"{'10-20': 2.3, '0-10': 1.5}","{'10-20': 0.8000000000000003, '0-10': -0.5}",455.0,0.0,15463.0,"{'10-20': -109.40000000000003, '0-10': 68.94999999999997}","{'10-20': 487.9, '0-10': 296.6}",8.0,6378.0,"{'10-20': 238.7, '0-10': 160.8}",5225.0,1.0,BOTTOM,0.0,0.0,0.0,8,6326.0,1101.0,7856.0,DUO_SUPPORT,37.0,24289.0,6178.0,14351.0,167.0,41.0,168.0,6180.0,850.0,583.0,66.0,9.0,13.0,31.0,False,"{'10-20': -20.599999999999966, '0-10': -45.20000000000003}","{'10-20': 262, '0-10': 251.7}"
5.0,10.0,"{'10-20': 1, '0-10': 1.6}","{'10-20': -0.8999999999999999, '0-10': -1.1}",0.0,0.0,10475.0,"{'10-20': 173.9, '0-10': 73.75000000000003}","{'10-20': 914.5, '0-10': 309.70000000000005}",9.0,4905.0,"{'10-20': 232.4, '0-10': 155}",4700.0,0.0,BOTTOM,0.0,0.0,0.0,9,2717.0,534.0,4934.0,DUO_SUPPORT,21.0,12186.0,2642.0,16060.0,1019.0,27.0,43.0,4870.0,562.0,780.0,38.0,8.0,5.0,20.0,False,"{'10-20': -1.3500000000000512, '0-10': -39.35000000000001}","{'10-20': 367.8, '0-10': 187}"
5.0,9.0,"{'10-20': 1.3, '0-10': 1.6}",,240.0,228.0,16540.0,,"{'10-20': 846.4000000000001, '0-10': 401}",6.0,6010.0,"{'10-20': 285.3, '0-10': 228.9}",5325.0,3.0,BOTTOM,0.0,0.0,0.0,10,2850.0,442.0,7466.0,DUO_SUPPORT,36.0,17052.0,3828.0,14487.0,2427.0,30.0,62.0,6454.0,582.0,1045.0,39.0,7.0,3.0,17.0,False,,"{'10-20': 293.9, '0-10': 240.9}"
8.0,11.0,"{'10-20': 1, '0-10': 1.7999999999999998}","{'10-20': -0.34999999999999964, '0-10': -1.0499999999999998}",354.0,354.0,15473.0,"{'10-20': 241.60000000000002, '0-10': 53.39999999999998}","{'10-20': 913.3, '0-10': 350.29999999999995}",5.0,6597.0,"{'10-20': 339.4, '0-10': 172.6}",6200.0,2.0,BOTTOM,0.0,0.0,0.0,5,3664.0,524.0,8717.0,DUO_SUPPORT,41.0,21725.0,5582.0,16841.0,4213.0,33.0,89.0,7183.0,806.0,2342.0,56.0,10.0,8.0,31.0,False,"{'10-20': -80.00000000000006, '0-10': -32.44999999999999}","{'10-20': 310.5, '0-10': 257}"
2.0,10.0,"{'10-20': 0.5, '0-10': 0.6000000000000001}","{'10-20': -3.45, '0-10': -1.1500000000000001}",688.0,289.0,4207.0,"{'10-20': 254.25, '0-10': 124.05}","{'10-20': 504.29999999999995, '0-10': 300.3}",4.0,5521.0,"{'10-20': 264.4, '0-10': 194.60000000000002}",4500.0,1.0,BOTTOM,4.0,0.0,4.0,10,31781.0,6911.0,5666.0,DUO_SUPPORT,16.0,33440.0,7243.0,10359.0,5518.0,15.0,87.0,1658.0,331.0,240.0,32.0,2.0,2.0,21.0,False,"{'10-20': -104.94999999999993, '0-10': -8.200000000000003}","{'10-20': 312.70000000000005, '0-10': 269.70000000000005}"
15.0,12.0,"{'10-20': 0.8999999999999999, '0-10': 0.6}","{'10-20': 0.8000000000000003, '0-10': -0.7000000000000004}",1151.0,1151.0,8668.0,"{'10-20': -56.30000000000001, '0-10': 75.30000000000004}","{'10-20': 300.1, '0-10': 300.3}",2.0,7622.0,"{'10-20': 367.20000000000005, '0-10': 231.8}",7375.0,1.0,BOTTOM,0.0,0.0,0.0,7,5992.0,1681.0,6786.0,DUO_SUPPORT,35.0,24583.0,8667.0,11802.0,3165.0,17.0,306.0,1158.0,1158.0,168.0,67.0,7.0,8.0,27.0,False,"{'10-20': 163.25000000000003, '0-10': 37.650000000000006}","{'10-20': 424.70000000000005, '0-10': 291.9}"
9.0,10.0,"{'10-20': 1.2, '0-10': 1}","{'10-20': -0.44999999999999996, '0-10': -0.20000000000000018}",0.0,0.0,14905.0,"{'10-20': 24.600000000000023, '0-10': 109}","{'10-20': 557.1, '0-10': 550.2}",5.0,5457.0,"{'10-20': 253.7, '0-10': 156.39999999999998}",4225.0,0.0,BOTTOM,0.0,0.0,0.0,3,3548.0,724.0,9452.0,DUO_SUPPORT,38.0,16447.0,4497.0,15258.0,2806.0,31.0,67.0,7178.0,735.0,419.0,47.0,9.0,5.0,24.0,False,"{'10-20': -119.95000000000002, '0-10': -60.80000000000001}","{'10-20': 365.5, '0-10': 208}"
8.0,10.0,"{'10-20': 1.6, '0-10': 2.1}","{'10-20': -1.6, '0-10': 0.20000000000000018}",91.0,0.0,19381.0,"{'10-20': 121.94999999999999, '0-10': -154.2}","{'10-20': 434.8, '0-10': 193.7}",5.0,6010.0,"{'10-20': 259.79999999999995, '0-10': 205.5}",5700.0,1.0,BOTTOM,0.0,0.0,0.0,8,4851.0,993.0,7128.0,DUO_SUPPORT,20.0,27138.0,6844.0,14030.0,1411.0,41.0,40.0,10252.0,918.0,1280.0,52.0,10.0,4.0,33.0,False,"{'10-20': -79.30000000000001, '0-10': -19.049999999999997}","{'10-20': 302.3, '0-10': 267.8}"
20.0,12.0,"{'10-20': 1.3, '0-10': 1.3}","{'10-20': -7.5, '0-10': -5.9}",0.0,0.0,11514.0,"{'10-20': 88.60000000000008, '0-10': -77.09999999999997}","{'10-20': 850.2, '0-10': 514.4000000000001}",9.0,7683.0,"{'10-20': 292.3, '0-10': 251.5}",7150.0,2.0,BOTTOM,0.0,0.0,0.0,6,6135.0,2487.0,7015.0,SOLO,27.0,19325.0,8695.0,21582.0,2176.0,26.0,85.0,3832.0,901.0,1811.0,76.0,12.0,3.0,54.0,False,"{'10-20': -143.3, '0-10': -46.89999999999999}","{'10-20': 346.7, '0-10': 237}"
12.0,11.0,"{'10-20': 1.9000000000000001, '0-10': 1.2999999999999998}","{'10-20': 1.2000000000000002, '0-10': 0.5999999999999999}",1167.0,96.0,22106.0,"{'10-20': 29.400000000000006, '0-10': -95.50000000000001}","{'10-20': 624.9, '0-10': 169}",4.0,6381.0,"{'10-20': 251.8, '0-10': 192.8}",5800.0,0.0,BOTTOM,0.0,0.0,0.0,4,2052.0,265.0,8973.0,SOLO,17.0,29556.0,7959.0,16505.0,871.0,44.0,32.0,4786.0,480.0,685.0,56.0,8.0,8.0,29.0,False,"{'10-20': -67.99999999999997, '0-10': 31.600000000000023}","{'10-20': 340.8, '0-10': 260.3}"
21.0,14.0,"{'10-20': 1.3, '0-10': 1.6, '20-30': 0.30000000000000004}","{'10-20': 1.75, '0-10': 0.2999999999999998, '20-30': 0.09999999999999964}",2693.0,498.0,25511.0,"{'10-20': -102.75, '0-10': -79.39999999999999, '20-30': 111.5}","{'10-20': 529.9, '0-10': 228.5, '20-30': 980}",5.0,8537.0,"{'10-20': 305.6, '0-10': 219.70000000000002, '20-30': 184}",8075.0,1.0,BOTTOM,0.0,0.0,0.0,7,6410.0,997.0,8368.0,DUO_SUPPORT,23.0,20327.0,5808.0,21743.0,3821.0,33.0,74.0,5008.0,718.0,1058.0,86.0,13.0,11.0,45.0,False,"{'10-20': 32.650000000000034, '0-10': 24.30000000000001, '20-30': -86.39999999999992}","{'10-20': 326.5, '0-10': 290.1, '20-30': 323.1}"
2.0,9.0,"{'10-20': 1.3, '0-10': 2.1}","{'10-20': -0.7999999999999998, '0-10': -0.10000000000000031}",892.0,734.0,20635.0,"{'10-20': 457.35, '0-10': 9.749999999999986}","{'10-20': 1193.9, '0-10': 340.8}",8.0,4891.0,"{'10-20': 204.5, '0-10': 170.3}",4775.0,0.0,BOTTOM,0.0,0.0,0.0,10,4224.0,992.0,13346.0,DUO_SUPPORT,15.0,18994.0,4191.0,19373.0,2298.0,38.0,111.0,5242.0,0.0,2083.0,37.0,7.0,1.0,26.0,False,"{'10-20': -103.44999999999999, '0-10': -39.75}","{'10-20': 245.4, '0-10': 221.60000000000002}"
6.0,11.0,"{'10-20': 1.3, '0-10': 2}","{'10-20': -0.25, '0-10': -0.6500000000000001}",0.0,0.0,23116.0,"{'10-20': 53.64999999999998, '0-10': 128.29999999999998}","{'10-20': 792.7, '0-10': 468.1}",7.0,6862.0,"{'10-20': 228.6, '0-10': 193.60000000000002}",6800.0,2.0,BOTTOM,0.0,0.0,0.0,1,3249.0,628.0,10986.0,DUO_SUPPORT,35.0,17241.0,5728.0,18736.0,4173.0,37.0,55.0,5965.0,858.0,1072.0,42.0,4.0,7.0,28.0,False,"{'10-20': -89.24999999999997, '0-10': -29.19999999999999}","{'10-20': 325.8, '0-10': 260}"
4.0,12.0,"{'10-20': 1.7999999999999998, '0-10': 1.1}","{'10-20': -1.7500000000000002, '0-10': -0.7999999999999996}",683.0,683.0,6906.0,"{'10-20': 346.6, '0-10': 266.09999999999997}","{'10-20': 576.1, '0-10': 326.5}",5.0,7067.0,"{'10-20': 282.9, '0-10': 214.7}",6700.0,2.0,BOTTOM,4.0,0.0,4.0,1,44449.0,10624.0,9028.0,DUO_SUPPORT,31.0,46191.0,11368.0,15998.0,10080.0,35.0,147.0,1741.0,744.0,314.0,37.0,2.0,6.0,22.0,False,"{'10-20': -47.44999999999999, '0-10': -4.250000000000014}","{'10-20': 368.5, '0-10': 263.3}"
9.0,12.0,"{'10-20': 1.4, '0-10': 1.4}","{'10-20': 1.2499999999999996, '0-10': 0.6000000000000001}",105.0,105.0,11907.0,"{'10-20': 134.35000000000002, '0-10': -60.30000000000001}","{'10-20': 555.2, '0-10': 306.2}",7.0,5882.0,"{'10-20': 232.2, '0-10': 168.7}",5725.0,0.0,BOTTOM,0.0,0.0,0.0,7,6033.0,1411.0,12053.0,DUO_SUPPORT,25.0,19433.0,5657.0,18248.0,2144.0,30.0,105.0,4901.0,0.0,874.0,57.0,15.0,5.0,40.0,False,"{'10-20': 43.900000000000006, '0-10': -0.3499999999999943}","{'10-20': 391, '0-10': 243.8}"
